"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"6167868","04004114119000471001000000U2","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","12","CALLE","7","CALLE","9","CALLE","10","81",,,,,,"COLONIA","CAÑAVERAL",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0968","038","9821313633",,,"Fijo","19.34497588","-90.73171436","2010-07"
"6167920","04004114119000131000000000U2","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CARLOS SANSORES PÉREZ","CALLE","16","CALLE","27A","CALLE","37","1",,,,"0",,"COLONIA","CENTENARIO",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0968","038","9821204721",,,"Fijo","19.35147661","-90.72867131","2010-07"
"6167877","04004114119001011001000000U5","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CARLOS SANSORES PÉREZ","CALLE","35A","CALLE","35","CALLE","16","1",,,,"0",,"COLONIA","SAN PATRICIO",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0968","038",,,,"Fijo","19.35118599","-90.7288083","2010-07"
"6167876","04004114119000081001000000U9","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CARLOS SANSORES PÉREZ","CALLE","12","CALLE","10","CALLE","15A","0",,,,"0",,"COLONIA","NUEVA ESPERANZA",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0968","038","9821318134",,,"Fijo","19.34526614","-90.73157891","2010-07"
"6167791","04004114119001782001000000U1","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CARLOS SANSORES PÉREZ","CALLE","7","CALLE","9","AVENIDA","COLOSIO","1",,,,"0",,"COLONIA","VENUSTIANO CARRANZA",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0968","038","9824352453",,,"Fijo","19.35086414","-90.72896","2010-07"
"6167833","04004114119002781001000000U2","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CARLOS SANSORES PÉREZ","CALLE","ISABELA CATOLICA","CALLE","HERNANDEZ DE CORDOBA","CALLE","NINGUNO","1",,,,"0",,"COLONIA","CAÑAVERAL",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0968","038","9821224719",,,"Fijo","19.35248384","-90.72819655","2010-07"
"6167924","04004114119001071001000000U9","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","AVENIDA","SIN REFERENCIA","CALLE","41","CALLE","39","CALLE","18","1",,,,"0",,"COLONIA","SAN PATRICIO",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0968","038","9828292717",,,"Fijo","19.34942624","-90.72983343","2010-07"
"6167700","04004114119000981001000000U0","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CALLE DEL MUELLE","CALLE","35","CALLE","37","CALLE","16","1",,,,"0",,"COLONIA","NUEVA JERUSALEM",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1025","006","9821260651",,,"Fijo","19.36173942","-90.71918367","2010-07"
"6167997","04004114119000531001000000U3","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CARLOS SANSORES PÉREZ","CALLE","37","CALLE","49","CALLE","16","1",,,,"0",,"COLONIA","TAJONAL",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0968","038","9821301139",,,"Fijo","19.35264776","-90.72811929","2010-07"
"6167879","04004114119001231001000000U9","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","3","CALLE","8","CALLE","10","CALLE","1","14",,,,"0",,"COLONIA","PARAÍSO",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1025","004","9828223502",,,"Fijo","19.36315608","-90.72138546","2010-07"
"6167998","04004114119001772001000000U2","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CARLOS SANSORES PÉREZ","CALLE","14","CALLE","16","CALLE","35A","1",,,,"0",,"COLONIA","SAN PATRICIO",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0968","038","9821299333",,,"Fijo","19.35111871","-90.72884001","2010-07"
"6167882","04004114119001031001000000U3","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CALLE DEL MUELLE","CALLE","3","CALLE","5","AVENIDA","CONCORDIA","0",,,,"0",,"COLONIA","LA CRUZ",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1025","006","9821219490",,,"Fijo","19.36218139","-90.71888113","2010-07"
"6167999","04004114119000911001000000U7","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CARLOS SANSORES PÉREZ","CALLE","37","CALLE","41","CALLE","22","1",,,,"0",,"COLONIA","TAJONAL",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0968","038","9827317258",,,"Fijo","19.35224171","-90.72831068","2010-07"
"6167888","04004114119001882001000000U9","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CALLE DEL MUELLE","CALLE","9","CALLE","11","CALLE","16","0",,,,"0",,"COLONIA","VENUSTIANO CARRANZA",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1025","006","9824357232",,,"Fijo","19.36165718","-90.71923997","2010-07"
"6168000","04004114119000741001000000U8","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","SIN REFERENCIA","CALLE","39","CALLE","41","CALLE","NINGUNO","1",,,,"0",,"COLONIA","GUADALUPE VICTORIA",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0968","038","9821308896",,,"Fijo","19.34931968","-90.72989076","2010-07"
"6167893","04004114119000291000000000U4","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CALLE DEL MUELLE","CALLE","12","CALLE","14","CALLE","15A","0",,,,"0",,"COLONIA","NUEVA ESPERANZA",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1025","011","9821021911",,,"Fijo","19.36076467","-90.71984967","2010-07"
"6694915","04004114119001061000000000U0","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","35","CALLE","27-A","AVENIDA","CARLOS SANSORES PÉREZ","CALLE","37","18",,,,,,"COLONIA","CENTENARIO",,,,,"04","CAMPECHE","004","Champotón","0001","Champotón","0968","031",,,,"Fijo","19.35158007","-90.72840528","2016-01"
"6167903","04004114119002123001000000U7","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","31","CALLE","30","CALLE","34-A","CALLE","NINGUNO","18",,,,,,"COLONIA","SAN PATRICIO",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1025","006","9824330104",,,"Fijo","19.36207662","-90.71895285","2010-07"
"6708678","04004114119000861001000000U4","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","14","CALLE","41","CALLE","1","CALLE","NINGUNO","0",,,,"0",,"COLONIA","LOS LAURELES",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0968","024","9821193228",,,"Fijo","19.34553998","-90.72714725","2016-01"
"6167904","04004114119000101001000000U5","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","6 a 10 personas","CALLE","CALLE DEL MUELLE","CALLE","16","CALLE","18","CALLE","23","0",,,,"0",,"COLONIA","POZO DEL MONTE",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1025","006","9821051061",,,"Fijo","19.36199849","-90.71900633","2010-07"
"6167883","04004114119001862001000000U1","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","6 a 10 personas","CALLE","CARLOS SANSORES PÉREZ","CALLE","18","CALLE","16","CALLE","7","0",,,,"0",,"COLONIA","VENUSTIANO CARRANZA",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0968","038","9821006461",,,"Fijo","19.34518094","-90.73161833","2010-07"
"6167389","04004114119002731000000000U7","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","1","CALLE","2","CALLE","NINGUNO","CALLE","3","0",,,,"0",,"PUEBLO","LA JOYA",,,,"24451","04","CAMPECHE","004","Champotón","0016","La Joya","1063","013","9821224645",,,"Fijo","19.47977917","-90.67104389","2014-12"
"6167393","04004114119002901001000000U6","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","1","CALLE","9","CALLE","8","CALLE","1","0",,,,"0",,"PUEBLO","LA JOYA",,,,"24451","04","CAMPECHE","004","Champotón","0016","La Joya","1063","020","9821308253",,,"Fijo","19.47974949","-90.67328879","2014-12"
"6167418","04004114119002862001000000U0","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CARRETERA CHAMPOTON -CAMPECHE-LA JOYA","CALLE","1","CALLE","NINGUNO","CALLE","3","0",,,,"0",,"PUEBLO","LA JOYA",,,,"24451","04","CAMPECHE","004","Champotón","0016","La Joya","1063","014","9821321845",,,"Fijo","19.47983539","-90.67295077","2014-12"
"6167919","04004114119001601001000000U3","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","9","CALLE","1B","CALLE","1","CALLE","NINGUNO","0",,,,"0",,"PUEBLO","LA JOYA",,,,"24451","04","CAMPECHE","004","Champotón","0016","La Joya","1063","018","9827310837",,,"Fijo","19.47910683","-90.67211412","2010-07"
"6168002","04004114119001621001000000U1","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","PRINCIPAL","CALLE","2","CALLE","1","CALLE","3","4",,,,,,"PUEBLO","LA JOYA",,,,"24451","04","CAMPECHE","004","Champotón","0016","La Joya","1063","013","9821296377",,,"Fijo","19.47973211","-90.66999013","2010-07"
"6168005","04004114119001631001000000U0","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","12","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0",,,,"0",,"PUEBLO","LA JOYA",,,,"24451","04","CAMPECHE","004","Champotón","0016","La Joya","1063","001","9821218346",,,"Fijo","19.48329983","-90.67169512","2010-07"
"6167444","04004114119002771001000000U3","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","6 a 10 personas","AVENIDA","CARLOS SANSORES PEREZ","CALLE","33","CALLE","35","CALLE","27A","0",,,,"0",,"COLONIA","GUADALUPE",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1951","028","2321719054",,,"Fijo","19.35507942","-90.72677006","2014-12"
"6167831","04004114119002313001000000U4","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","11 a 30 personas","CALLE","CARLOS SANSORES PÉREZ","CALLE","14","CALLE","16","CALLE","NINGUNO","0",,,,"0",,"COLONIA","LA CRUZ",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1951","017","9811675453",,,"Fijo","19.35631139","-90.72575134","2010-07"
"6167872","04004114119001682001000000U3","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","11 a 30 personas","CALLE","15B","CALLE","10","CALLE","12","CALLE","15A","0",,,,"0",,"COLONIA","NUEVA ESPERANZA",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1951","028","9821073919",,,"Fijo","19.35486372","-90.72691621","2010-07"
"6167908","04004114119001051000000000U1","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","SIN REFERENCIA","CALLE","34","CALLE","NINGUNO","CALLE","ULISES SANSORES","1",,,,"0",,"COLONIA","SAN PATRICIO",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1951","028","9821158949",,,"Fijo","19.35465429","-90.72705812","2010-07"
"6710901","04004114119001151001000000U9","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","31","CALLE","27A","CALLE","36","CALLE","33","11",,,,,,"COLONIA","SAN PATRICIO",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1951","002","9821098106",,,"Fijo","19.35653422","-90.72309266","2016-01"
"6167425","04004112512000012010000000U2","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","6 a 10 personas","CALLE","SAN PABLO PIXTUN","CALLE","NINGUNO","CALLE","RANCHO SAN JUAN DE LOS ANGELES","CALLE","NINGUNO","1",,,,,"SN","PUEBLO","LEY FEDERAL DE REFORMA AGRARIA",,,,"24410","04","CAMPECHE","004","Champotón","0091","Ley Federal de Reforma Agraria","1970","032","9381807096",,,"Fijo","19.07041872","-90.80901115","2014-12"
"6167394","04004114119002641001000000U8","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","PRINCIPAL","CALLE","5","CALLE","1","CALLE","2","0",,,,"0",,"PUEBLO","EL PORVENIR",,,,"24403","04","CAMPECHE","004","Champotón","0233","El Porvenir","1063","004","9815938463",,,"Fijo","19.46429532","-90.66574271","2014-12"
"6168116","04004114119002012001000000U2","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","4","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","1",,,,,,"EJIDO","VILLA MAR",,,,"24400","04","CAMPECHE","004","Champotón","0521","Villamar","1097","007","9821319283",,,"Fijo","19.29020371","-90.77430923","2010-07"
"6167229","04004114119002801001000000U8","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","9","CALLE","18","CALLE","20","CALLE","11","0",,,,"0",,"COLONIA","ISSSTE",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0972","005","9811526624",,,"Fijo","19.34263113","-90.73075981","2010-07"
"6167880","04004114119001021001000000U4","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","6 a 10 personas","CALLE","24","CALLE","43","CALLE","45","CALLE","22","1",,,,,,"LOCALIDAD","EL ARENAL",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1947","006","9821324996",,,"Fijo","19.32893369","-90.73921805","2010-07"
"6167440","04004114119002701001000000U0","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CARLOS SANSORES PÉREZ","AVENIDA","COLOSIO (TAMBIEN 10)","CALLE","12","CALLE","33","0",,,,"0",,"COLONIA","LAZARO CARDENAS",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0972","039","9821218404",,,"Fijo","19.34366105","-90.7323344","2014-12"
"6167387","04004114119002671001000000U5","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","31","CALLE","27A","CALLE","3","CALLE","NINGUNO","3",,,,,,"COLONIA","SAN PATRICIO",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1951","023","9992560089",,,"Fijo","19.35452145","-90.72592157","2014-12"
"6167645","04004114119000951000000000U3","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CARLOS SANSORES PÉREZ","CALLE","20","AVENIDA","SANSORES","CALLE","9","1",,,,"0",,"COLONIA","ISSSTE",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0972","039","9821208618",,,"Fijo","19.34403406","-90.73215883","2010-07"
"6167443","04004114119002761001000000U4","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","AVENIDA","CARLOS SANSORES PEREZ","CALLE","33","CALLE","35","CALLE","27A","0",,,,"0",,"COLONIA","GUADALUPE",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1951","028","2321719054",,,"Fijo","19.35496194","-90.72684966","2014-12"
"6167679","04004114119000771001000000U5","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CARLOS SANSORES PÉREZ","CALLE","20","CALLE","18","CALLE","9","0",,,,"0",,"COLONIA","LA PLAYA",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0972","039","9824358438",,,"Fijo","19.34220297","-90.73307126","2010-07"
"6167634","04004114119000931000000000U5","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","27","AVENIDA","CARLOS SANSORES","CALLE","36","CALLE","27A","4",,,,,,"COLONIA","SAN PATRICIO",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1951","023","9821182257",,,"Fijo","19.35575808","-90.72582423","2010-07"
"6167688","04004114119001141001000000U0","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CARLOS SANSORES PÉREZ","CALLE","LA NIÑA","CALLE","PINTA","CALLE","FRANCISCO HERNANDEZ DE CORDOBA","0",,,,"0",,"COLONIA","CAÑAVERAL",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0972","039","9821303885",,,"Fijo","19.34136422","-90.73350541","2010-07"
"6167655","04004114119000551001000000U1","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","14","CALLE","35-A","CALLE","35","CALLE","36","0","SN",,,,,"COLONIA","SAN PATRICIO",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1951","028","9821305428",,,"Fijo","19.35404554","-90.72747061","2010-07"
"6167738","04004114119000801001000000U0","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CARLOS SANSORES PÉREZ","CALLE","12","CALLE","14","CALLE","5","0",,,,"0",,"COLONIA","VENUSTIANO CARRANZA",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0972","039","9821153800",,,"Fijo","19.34374699","-90.7322922","2010-07"
"6167702","04004114119001842001000000U3","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","SIN REFERENCIA","CALLE","31","CALLE","33","CALLE","14","1",,,,"0",,"COLONIA","EL CARDENAL",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1951","028","9827313196",,,"Fijo","19.35524611","-90.72665538","2010-07"
"6167751","04004114119001191001000000U5","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CARLOS SANSORES PÉREZ","CALLE","6","CALLE","8","CALLE","5","1",,,,"0",,"COLONIA","VENUSTIANO CARRANZA",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0972","039","9821325102",,,"Fijo","19.34429442","-90.73203278","2010-07"
"6167726","04004114119000601001000000U4","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","31","CALLE","27A","AVENIDA","SANSORES","CALLE","36","8",,,,,,"COLONIA","SAN PATRICIO",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1951","027","9828281179",,,"Fijo","19.35431086","-90.72579799","2010-07"
"6167830","04004114119002373001000000U8","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","LUIS DONALDO COLOSIO","CALLE","1","CALLE","3","CALLE","12","0",,,,"0",,"COLONIA","VENUSTIANO CARRANZA",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0972","022","9821213056",,,"Fijo","19.3438344","-90.72522948","2010-07"
"6167756","04004114119000431000000000U6","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","SIN REFERENCIA","CALLE","12","CALLE","14","CALLE","1","0",,,,"0",,"COLONIA","LA CRUZ",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1951","028","9821218358",,,"Fijo","19.3581171","-90.72365454","2010-07"
"6167889","04004114119000481001000000U1","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CARLOS SANSORES PÉREZ","CALLE","20","AVENIDA","SANSORES","CALLE","9","1",,,,"0",,"COLONIA","ISSSTE",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0972","039","9828280664",,,"Fijo","19.34405689","-90.73214998","2010-07"
"6167779","04004114119001211000000000U1","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","27","CALLE","33","CALLE","31","CALLE","NINGUNO","7",,,,,,"COLONIA","SAN PATRICIO",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","1951","027","9821187404",,,"Fijo","19.35311749","-90.72684517","2010-07"
"6167891","04004114119001421001000000U6","PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES",,"114119","Pesca y captura de peces, crustáceos, moluscos y otras especies","0 a 5 personas","CALLE","CARLOS SANSORES PÉREZ","CALLE","20","AVENIDA","SANSORES","CALLE","9","1",,,,"0",,"COLONIA","ISSSTE",,,,"24400","04","CAMPECHE","004","Champotón","0001","Champotón","0972","039",,,,"Fijo","19.34392522","-90.73220806","2010-07"
